NUMBER,TILE_ID,RA,DEC,MAG_AUTO_56,sglc_prob_star
12106,2520,260.1845333464078,65.77701000209322,15.451984,1.0
12117,2520,260.9583723676443,65.77363552811725,14.988938,1.0
12125,2520,260.32437686779934,65.78649586416554,22.36252,0.006
12156,2520,261.1648368525043,65.78620136769784,21.787722,0.0
12162,2520,260.2997207798056,65.78701504910761,20.672081,1.0
12169,2520,260.3083581767092,65.78733135270822,22.22526,0.051
12183,2520,260.2872939498103,65.78667139179227,20.458927,0.0
12185,2520,260.205808815195,65.78766340253986,21.806738,1.0
12192,2520,260.4902104078582,65.78683710818535,18.947895,1.0
12195,2520,260.0276552967756,65.78725730042565,22.24367,0.0
12196,2520,260.40538797641267,65.78822130939668,22.252235,0.0
12198,2520,260.74899152994226,65.786432952834,20.482012,0.0
12202,2520,260.1523135260051,65.78780077154299,21.523201,0.992
12214,2520,260.614688041896,65.78865197467579,22.294373,0.0
12215,2520,260.5198409293384,65.78866577140572,21.748344,1.0
12217,2520,260.13047610013064,65.78700686642831,20.619507,1.0
12219,2520,260.7849474530143,65.7887076557597,22.261591,0.0
12221,2520,261.0773066400759,65.78809820557385,20.590096,1.0
12234,2520,260.861006813735,65.78810805388902,20.537376,1.0
12245,2520,260.3306038362332,65.78906934177715,21.704712,0.002
12252,2520,260.793769717391,65.78875732658885,21.86369,0.0
12254,2520,261.14457203393175,65.78852046867844,21.93905,0.001
12257,2520,260.44748633254267,65.78938180966144,20.812677,1.0
12264,2520,260.6254492284983,65.78870690366467,20.925734,0.0
12276,2520,260.83321176012794,65.78968129298889,22.143715,0.0
12289,2520,260.0575861687685,65.78858716986896,20.783375,0.0
12295,2520,260.6505502625632,65.78707181305414,17.929321,1.0
12296,2520,261.1463720097144,65.78643323882045,18.065346,1.0
12300,2520,260.82718153318547,65.7900779683887,21.868334,0.0
12305,2520,260.67950726714935,65.79037437594698,22.424818,0.0
12310,2520,260.77625825884206,65.79028454319827,20.695341,1.0
12311,2520,260.8889354861958,65.7892843500498,19.717115,1.0
12316,2520,260.56159435238567,65.79048388285287,21.628334,0.0
12318,2520,260.6586864582741,65.78997686130495,20.21658,1.0
12322,2520,260.98213972719407,65.79009017739114,22.395763,1.0
12329,2520,260.17824163128506,65.78478207190197,16.504189,1.0
12331,2520,261.1064532322697,65.7896450726238,20.8686,1.0
12343,2520,261.06315682579367,65.79041253986327,22.230038,0.0
12352,2520,261.13997349424034,65.78877492005496,20.36051,0.0
12366,2520,260.43266188048096,65.79132024586943,22.229809,0.999
12369,2520,260.25580585694814,65.78340765226851,19.540783,0.0
12380,2520,260.056820549709,65.79070964897686,21.749002,0.0
12384,2520,261.1434037711827,65.79087314973198,22.001377,0.0
12389,2520,260.416088522936,65.7898380491111,19.909111,1.0
12413,2520,261.006664510179,65.79172937925988,22.445034,0.0
12426,2520,260.7448291653038,65.79228838184181,21.33067,1.0
12427,2520,261.09007374799046,65.77785083422096,14.351332,1.0
12430,2520,260.6898889136772,65.79253675125821,22.026716,0.0
12433,2520,260.06113287303594,65.79008999783505,20.149801,0.0
12450,2520,260.9285390379272,65.79263365824161,22.374336,0.0
12459,2520,260.5587988274949,65.79313634199808,22.485031,0.0
12469,2520,260.41480242201857,65.7925744824212,21.29924,0.0
12472,2520,260.89223414665327,65.79313172525056,22.484552,0.0
12478,2520,260.2839079724927,65.79319887834511,21.266289,1.0
12482,2520,260.39489237106494,65.79348514704103,21.862427,0.0
12483,2520,261.1509716053637,65.79261984164587,21.59794,0.0
12490,2520,260.06319281589947,65.79237940104642,20.787071,1.0
12496,2520,260.9969228620513,65.79349275678722,21.986412,0.001
12502,2520,260.79789226434326,65.79401750548905,22.154848,0.0
12509,2520,260.44391050018066,65.79412722065872,21.52958,0.0
12513,2520,260.79344110744063,65.7938155655815,22.219448,0.0
12517,2520,260.6404915866281,65.7926332470815,19.974594,0.0
12538,2520,260.87591222497247,65.79502482167321,21.7028,0.0
12539,2520,260.53697329110037,65.7952929963796,21.082577,1.0
12543,2520,260.05671254148604,65.79428342442321,21.556236,0.0
12551,2520,260.3384630033077,65.794980825477,21.11929,0.0
12552,2520,260.6373648044015,65.79539909715514,21.578945,1.0
12553,2520,260.3559183878243,65.789999126576,18.462788,1.0
12557,2520,260.43112379606373,65.79539551379497,22.256195,0.038
12565,2520,260.0860010515226,65.79474942981858,21.495113,0.0
12569,2520,260.85179687341446,65.79553474849403,21.10505,0.0
12570,2520,260.7231542000765,65.7957081011233,21.890163,1.0
12581,2520,260.5064415727406,65.79606772902396,21.945192,1.0
12582,2520,260.04545389993234,65.79510105814063,22.204952,0.0
12583,2520,260.2740998707731,65.79575207336389,21.390667,0.0
12584,2520,260.7164455760862,65.79265113151205,17.779018,1.0
12587,2520,261.053663607491,65.79555470653914,21.871151,0.0
12588,2520,260.8997521404124,65.7951019625923,20.513767,0.0
12591,2520,260.90632797676625,65.79480785541692,21.736813,0.999
12606,2520,260.7029436202151,65.7964052274584,21.120003,1.0
12614,2520,260.03231076066834,65.79161699444677,18.005035,1.0
12620,2520,260.2191037944389,65.79464257209027,19.047897,1.0
12625,2520,260.61509704026486,65.7961782365907,20.590424,1.0
12633,2520,260.90122651028605,65.79667437488337,21.709127,0.0
12641,2520,260.6950856689414,65.796388596276,20.990011,0.0
12652,2520,261.13559963602484,65.7939390317646,18.335243,1.0
12657,2520,261.1760398824718,65.79567674060856,21.268719,0.0
12673,2520,260.6421702714952,65.79786566653843,22.292368,0.0
12674,2520,260.1927201236149,65.79661241642359,20.468544,1.0
12693,2520,260.24553646291696,65.7965423734795,20.396011,0.0
12695,2520,261.1862641482202,65.79723326296089,21.948822,1.0
12700,2520,260.05130687589474,65.79746988456665,22.483072,0.0
12702,2520,261.18007955297946,65.7970597178564,20.233921,1.0
12710,2520,260.846614943064,65.79820025894124,20.399822,1.0
12714,2520,260.33861140899637,65.79852328321249,22.235867,0.003
12725,2520,260.74500098445594,65.79875320238234,21.33028,0.991
12732,2520,261.1561921284767,65.7979327138766,22.021584,0.025
12738,2520,260.64855684381007,65.79737524492667,20.335098,0.0
12745,2520,260.2403604704011,65.78257351183771,14.040329,1.0
12747,2520,260.1067567010923,65.7982185025248,21.702757,0.0
12751,2520,261.13397277346223,65.79839511305181,22.163834,0.0
12771,2520,260.80891031186184,65.79616366515846,17.324194,1.0
12775,2520,260.38275393961277,65.7966468070215,19.548664,0.0
12784,2520,260.82893255413916,65.79864789153905,20.773674,0.0
12792,2520,260.3760965358933,65.79932633816894,20.839863,0.0
12802,2520,260.19542393186424,65.79970887459021,21.060122,1.0
12803,2520,260.86724894446655,65.80006141154391,21.624695,0.0
12804,2520,260.12782099296123,65.79895313247259,21.548943,0.0
12808,2520,260.72123456606045,65.80033295346264,21.873468,1.0
12821,2520,261.0026184243987,65.80034656647717,22.339573,0.0
12822,2520,261.154189876702,65.79993515603384,22.410576,0.0
12830,2520,260.4843790238132,65.79678073290364,17.686451,1.0
12835,2520,260.7339995110348,65.79850894041574,19.922968,0.0
12856,2520,260.13936458483647,65.80054786382895,21.657618,0.0
12857,2520,260.35030225785164,65.8013317125344,22.027937,0.0
12865,2520,260.25290854793957,65.80056995337638,20.68914,1.0
12871,2520,261.03962701587034,65.80105413420421,22.460733,0.0
12877,2520,260.8848147127946,65.79825196849501,18.4324,1.0
12887,2520,260.4396679471166,65.80215120049091,22.477392,0.0
12896,2520,261.0098007442207,65.79803231830145,17.750801,1.0
12900,2520,260.3054411486032,65.80209371108648,22.363422,0.981
12902,2520,260.1628653913714,65.80185576301558,22.3392,0.0
12905,2520,260.7892335615498,65.80243249560075,22.007915,0.0
12914,2520,260.4092961179457,65.80249431937864,21.33553,0.0
12923,2520,261.0542182627315,65.8021993758569,22.236176,1.0
12928,2520,260.41605033571517,65.80278658024778,22.492579,0.0
12931,2520,260.7283581134591,65.80175510996519,20.845219,0.0
12939,2520,261.0847729481546,65.80221637928,21.679785,0.0
12949,2520,260.07321479553036,65.80011596547541,20.620474,0.0
12965,2520,260.6712551058103,65.80349972779167,22.33376,0.0
12974,2520,260.80228891051735,65.8035570170156,22.219854,0.0
12976,2520,260.20223208374205,65.80318238486444,21.610477,0.0
12981,2520,260.27029827030447,65.80345036984079,22.32655,0.999
12994,2520,260.9910902055171,65.80257861920089,21.942602,0.0
12996,2520,260.1786542141559,65.80161583082852,18.69968,1.0
13005,2520,260.501578392398,65.80427163799578,21.80606,0.0
13021,2520,261.07398590052117,65.80300711264849,19.990612,1.0
13026,2520,261.1290034241509,65.80377790498613,21.12555,0.0
13028,2520,260.6814837256042,65.8048101507027,22.256498,0.0
13029,2520,260.7989301983142,65.80282507641323,18.642864,1.0
13036,2520,260.3452061806592,65.80443125117456,21.412865,0.0
13043,2520,261.10105095731797,65.80079054442979,20.118376,0.0
13050,2520,260.6637624795044,65.805173224332,20.84358,1.0
13051,2520,261.04811403467767,65.80469612199427,21.545904,0.96
13052,2520,260.3413772062548,65.80491810813108,21.492764,0.0
13053,2520,260.9460142780531,65.8010100965613,17.590805,1.0
13058,2520,260.62872767689925,65.80219249258171,19.280926,0.0
13074,2520,260.5095647859135,65.80555058051479,21.014269,1.0
13080,2520,260.75863844120465,65.80079658124362,18.397943,0.001
13087,2520,260.24455062146444,65.80154780495575,20.123344,1.0
13095,2520,260.7769417831094,65.80167002790223,17.430664,1.0
13129,2520,260.1723449495063,65.80455259662534,19.404886,1.0
13136,2520,260.1500326291214,65.79600665048174,18.835213,0.0
13168,2520,261.06091701873856,65.80654433728346,20.9273,1.0
13169,2520,260.89796707488887,65.80734291550151,21.379387,0.568
13176,2520,260.25931360270334,65.80429921349317,22.209568,0.007
13181,2520,260.425976299931,65.80461356357553,21.278172,0.0
13190,2520,260.9357535294223,65.80763404303956,22.418861,0.996
13202,2520,260.3099941740896,65.80786367399925,21.725384,0.0
13213,2520,260.52039287141343,65.80730670260051,20.621864,1.0
13218,2520,260.18000441565295,65.80711898741251,20.723724,0.0
13225,2520,260.18389482791696,65.80798875778724,21.361362,1.0
13242,2520,260.4080612759094,65.80518606916536,17.70145,1.0
13245,2520,260.76298677775924,65.80896445595457,21.74057,1.0
13248,2520,260.4430912030821,65.80899005701518,22.359161,1.0
13255,2520,260.63594728607984,65.80936590708323,21.75024,0.0
13264,2520,260.40448223744,65.79916476685469,15.334909,1.0
13268,2520,260.4878677419384,65.80948031343773,22.021904,0.0
13274,2520,261.2019175489339,65.80191886733438,16.970394,1.0
13279,2520,260.585925075918,65.80971170043024,22.453232,1.0
13288,2520,260.1411755166002,65.80663757768656,20.97012,0.0
13298,2520,261.0199347270379,65.80965523764591,20.61057,1.0
13299,2520,260.64284688337057,65.8101533581228,22.440443,0.0
13300,2520,260.2801007028586,65.80726722253969,18.561224,1.0
13303,2520,261.13427632198176,65.80847263810548,20.49534,0.0
13319,2520,260.8573156635556,65.81048818493177,22.108067,0.0
13321,2520,260.733217371589,65.81058462079793,21.99024,1.0
13345,2520,260.91548185919106,65.81090199845585,22.0657,1.0
13352,2520,261.04464610101894,65.81076140249921,22.191952,0.0
13353,2520,260.4702290544797,65.80816870255074,18.069939,1.0
13360,2520,260.31881648462127,65.81104403109515,21.052156,0.0
13364,2520,260.84614218802596,65.80989344839563,21.784584,1.0
13365,2520,260.35180292868864,65.81023618390577,20.290222,0.0
13368,2520,260.32628048979495,65.80169546637464,15.03316,1.0
13382,2520,260.891551812906,65.81163349104503,21.128433,0.0
13389,2520,260.7285059359892,65.8101934016814,18.735802,1.0
13390,2520,260.98134589406476,65.81080039238168,22.011225,0.0
13393,2520,260.37195000465096,65.81036075972875,19.245518,1.0
13413,2520,260.08279247487854,65.8109515557544,20.078655,1.0
13417,2520,260.5401644965542,65.81258075401885,21.123232,1.0
13421,2520,261.17962578502534,65.81160240625137,20.76459,1.0
13433,2520,260.92131117290097,65.8112234571819,20.026575,0.0
13436,2520,261.149287483198,65.80631161195289,18.430426,1.0
13445,2520,260.99728185599037,65.80999023509116,20.590714,0.0
13455,2520,260.7478371855105,65.81289537548534,20.58693,1.0
13457,2520,260.3720193115302,65.81297941737611,21.776852,0.0
13461,2520,260.399744305504,65.81309911853388,22.030981,0.0
13463,2520,260.27401300852864,65.81279512796714,22.228868,0.0
13475,2520,260.029057377222,65.8102558754919,18.74544,1.0
13491,2520,260.44583103314346,65.81372421982675,22.438356,0.0
13492,2520,260.2877671771785,65.81347107591735,21.900284,0.0
13493,2520,261.0814181445618,65.81312249250671,21.58163,0.0
13494,2520,260.35989093069304,65.81081756599184,20.396942,0.0
13496,2520,260.36584880333294,65.80728562880064,15.99897,1.0
13506,2520,260.2787337210144,65.8117196429195,19.195866,1.0
13509,2520,260.91756787055454,65.8135609196599,21.153477,1.0
13515,2520,260.9797057471712,65.81252522671048,19.446007,1.0
13517,2520,260.56271181993185,65.81089594545719,19.389315,0.0
13542,2520,260.93828760286715,65.8143726308306,21.942562,0.0
13543,2520,260.0841131707471,65.81330815762257,20.880173,0.0
13547,2520,260.4321551976342,65.81412001564797,21.43302,0.0
13550,2520,260.9692558982024,65.81450699974575,22.456604,0.0
13557,2520,260.46790721842325,65.8121944925398,18.271305,1.0
13563,2520,260.0793188257422,65.81425306717232,22.37909,0.768
13568,2520,261.09064396721345,65.81321828900775,20.301891,1.0
13570,2520,260.0482860635932,65.81425691644162,21.899937,0.0
13571,2520,260.0441939144113,65.81246977901779,20.493118,0.0
13580,2520,261.11855203317486,65.81473403692603,22.434671,0.0
13592,2520,261.1243422802904,65.81507470297937,21.215746,1.0
13612,2520,260.9398060743368,65.81591773651392,22.326202,0.065
13620,2520,260.8475705026819,65.8042361408721,14.705547,1.0
13621,2520,260.82778042106963,65.81494616993287,21.184465,0.0
13645,2520,260.06376120808847,65.81384712969933,18.637653,1.0
13649,2520,260.89798608384564,65.8157576698562,21.788956,0.0
13650,2520,261.19664355343144,65.81246242253664,19.575764,1.0
13653,2520,261.0355440312907,65.81164344381261,17.03328,1.0
13657,2520,260.70180901983156,65.81727804645743,21.714897,1.0
13660,2520,261.0177152142103,65.81686718923307,21.34458,0.0
13673,2520,261.03511914112073,65.81701467818192,22.1027,0.0
13684,2520,260.1785774907001,65.81677353893275,20.220459,1.0
13685,2520,260.15764979238963,65.81724397624444,21.974632,1.0
13687,2520,260.2782316259107,65.81668951673821,21.042189,0.0
13696,2520,261.18234197513897,65.81605827129722,20.907772,0.0
13714,2520,260.3827320877986,65.81836232229149,22.263609,0.0
13715,2520,261.0705016465444,65.81490146489759,19.458048,0.0
13717,2520,260.9050310746825,65.81756677640011,20.620972,0.0
13725,2520,260.30312490384813,65.8172472434692,19.915403,1.0
13736,2520,260.04947008976046,65.81600481668448,20.30853,0.0
13743,2520,260.4663110906257,65.8191864728644,22.419823,0.0
13751,2520,260.14648343783267,65.81870835406714,22.44646,0.987
13752,2520,260.8386370130422,65.81922187811546,21.323137,0.0
13754,2520,260.21326364672126,65.81858215716453,22.398293,0.0
13781,2520,260.4697945196534,65.81989782932993,21.950262,0.996
13782,2520,260.0271206255014,65.81880822949132,21.77567,0.0
13793,2520,260.3442589328663,65.81992905738346,21.349258,1.0
13808,2520,260.83167180622337,65.82026758685768,21.118008,1.0
13813,2520,260.35130316263695,65.81415982134874,19.113745,0.0
13816,2520,260.0943975941235,65.81907680119612,20.969988,0.0
13821,2520,260.3588344964283,65.81972743069079,20.388552,0.0
13825,2520,260.47383497532707,65.8148085139881,16.619808,1.0
13843,2520,260.42106848312784,65.82116605942757,22.399296,0.999
13846,2520,261.09021343326384,65.81772627218646,18.423,1.0
13848,2520,260.6204780782734,65.81719382457,17.65275,1.0
13868,2520,261.1533699599255,65.82078798920713,22.428614,0.0
13885,2520,260.8865182514706,65.8180794583954,17.707893,1.0
13887,2520,260.35088016303104,65.82204196429902,22.13239,0.001
13899,2520,260.8381473274402,65.8223669491828,21.7641,0.0
13901,2520,260.1280518725515,65.82180679880258,22.33754,0.0
13905,2520,260.94045770012167,65.82236285386129,21.613392,0.002
13915,2520,261.17197153824304,65.81693378532671,18.772514,1.0
13917,2520,261.02170001843075,65.82093900895212,19.723833,1.0
13923,2520,260.61530435857657,65.82312028791317,22.061316,1.0
13927,2520,260.21954793387226,65.8223227816315,20.753986,1.0
13932,2520,260.06977665690755,65.82233464527081,22.13615,0.999
13933,2520,260.5285290673075,65.82327911085375,21.709454,0.007
13937,2520,261.08707270653207,65.8226184166977,21.369984,1.0
13951,2520,261.18413562021084,65.82248575896915,22.296589,0.0
13957,2520,260.12310106321365,65.8221338241113,21.329294,0.0
13958,2520,260.1154467944277,65.8207083373397,20.256538,0.0
13978,2520,260.6606806717621,65.81800981512653,16.351475,1.0
13986,2520,260.54983618011335,65.8238062983147,20.912834,1.0
13989,2520,260.44090240016465,65.82441341307911,22.287056,0.0
13991,2520,260.52316785263537,65.82451363328771,22.125746,1.0
13997,2520,261.14787980846273,65.8224665107749,20.632746,0.0
14000,2520,260.8148920575318,65.81336651204546,15.035674,1.0
14003,2520,260.77047269643043,65.82471505188937,22.381088,0.0
14005,2520,260.03296448089617,65.82263874682623,21.85154,0.0
14012,2520,261.10759764926064,65.81033431128247,14.555459,1.0
14035,2520,260.8517375098516,65.82500155921754,21.838722,0.0
14042,2520,260.9352346113255,65.82133330525319,21.509949,0.0
14050,2520,261.2001963022735,65.82389656847661,20.189152,1.0
14055,2520,260.21281481865054,65.82354711363858,20.89349,1.0
14060,2520,260.48807567381203,65.8245156382374,21.383133,0.0
14064,2520,260.0792194693418,65.82116426027802,18.684767,0.0
14099,2520,260.31334622160824,65.82386886503187,20.6016,0.0
14109,2520,261.15625735031654,65.82331291343826,20.54808,0.0
14130,2520,260.0525732724915,65.82588758183992,22.391615,0.928
14141,2520,260.06268408909,65.82618100337976,22.142122,0.0
14146,2520,260.7048542681742,65.82722084546388,22.011368,1.0
14162,2520,260.5601493159737,65.8275191219999,21.73468,0.0
14172,2520,261.0708325354116,65.82628817120161,20.02648,1.0
14176,2520,260.6640706995842,65.82630449074924,20.46707,0.0
14183,2520,260.0465026287923,65.82521949591533,20.420818,0.0
14204,2520,260.7356339758836,65.82731562382736,20.39048,0.0
14208,2520,260.2818139527347,65.82808377057177,21.741209,0.0
14210,2520,260.93344320611374,65.82815480867647,22.232277,1.0
14211,2520,260.2840767173805,65.82476435533042,17.916288,1.0
14215,2520,260.07970785122154,65.82762535730038,22.15623,0.0
14221,2520,260.08915031402006,65.82733758557318,20.664328,0.0
14222,2520,260.31876340993716,65.82819995276212,20.68808,0.0
14224,2520,260.9430508541431,65.8286963422249,22.122955,1.0
14227,2520,261.18129706456114,65.82809091131264,22.315817,0.999
14228,2520,260.66848876811974,65.82415601293893,18.117146,0.0
14230,2520,261.04018676586384,65.82863416132346,22.083113,0.0
14236,2520,260.51933914570367,65.82756128305063,20.180716,0.0
14242,2520,260.29257482589225,65.82864806114969,21.257412,0.0
14248,2520,260.914970959811,65.82659548813564,20.182833,0.0
14257,2520,260.4798409554583,65.8295351165274,21.581696,1.0
14267,2520,260.41007283053153,65.82851893966618,19.645756,1.0
14271,2520,260.03013775842805,65.82877492518273,22.158949,0.0
14285,2520,260.17593465912944,65.82906930040286,21.763393,0.0
14292,2520,260.7709336661504,65.83024934684931,20.959673,1.0
14305,2520,260.83703736292756,65.83027008039176,21.01274,1.0
14308,2520,260.99883911601694,65.8296526752609,21.216137,0.0
14310,2520,260.2109620623394,65.8301106783246,21.911217,0.0
14319,2520,260.8401513961811,65.83054867431238,22.341614,0.0
14336,2520,260.7988822502156,65.83121122448853,21.864378,1.0
14337,2520,260.8152646331182,65.83116847251438,21.896736,0.0
14338,2520,260.34015713105475,65.82707385852837,18.29808,1.0
14345,2520,260.5811505037156,65.8310667664168,20.583435,1.0
14350,2520,260.54239747258,65.83025844567307,19.425488,1.0
14356,2520,260.8874574234035,65.83145369809883,20.832413,1.0
14359,2520,260.91946459785504,65.83133694796396,21.222769,0.0
14360,2520,260.690050193578,65.82988532745286,20.695812,0.0
14373,2520,260.59015653085163,65.83185799283922,21.216501,1.0
14384,2520,260.9662165608263,65.83163022343766,21.254864,1.0
14388,2520,260.682862368819,65.83213522859566,21.393692,0.0
14392,2520,260.3390010704221,65.83189881126206,20.928352,0.0
14394,2520,260.1153292147299,65.83007068491908,20.7874,0.0
14400,2520,260.54712060736404,65.82967855907124,19.840168,0.0
14404,2520,260.54025370587294,65.83230479968924,21.929327,0.0
14411,2520,260.31308837330937,65.83201064443753,20.52031,1.0
14413,2520,260.37454910918234,65.83224026669524,21.720522,0.0
14414,2520,261.13260217976995,65.83157948029121,21.215706,0.0
14422,2520,260.7725388111294,65.83255829778344,22.046223,1.0
14423,2520,261.0136442950608,65.83206044583883,22.448889,1.0
14431,2520,260.95734865783083,65.83176106022924,20.510542,1.0
14442,2520,260.653195545632,65.83080947339755,18.468048,1.0
14466,2520,260.3172114608941,65.83206494558785,20.018578,0.0
14501,2520,260.3574000935865,65.83150279257642,18.592997,1.0
14511,2520,261.04106199942447,65.83359501030431,21.366457,1.0
14512,2520,260.1581581062068,65.83351621197966,21.17809,1.0
14517,2520,260.122047581694,65.83026297108847,19.962408,0.0
14521,2520,260.43590662057494,65.8342650553845,21.770025,0.0
14526,2520,260.2692202253624,65.83181744572917,18.190285,1.0
14535,2520,260.6394126459338,65.83462379341115,21.826376,0.0
14542,2520,260.2268935731456,65.83202030549093,19.947361,1.0
14552,2520,260.9650535757993,65.83462585043705,21.827526,0.998
14566,2520,260.04508280869754,65.82930396029512,17.264341,1.0
14576,2520,261.08418856761557,65.83466624784229,22.444569,0.999
14583,2520,260.07722780095105,65.83469948447926,22.38911,0.0
14585,2520,260.49652077936435,65.83090294599211,18.064192,1.0
14603,2520,261.0067461702221,65.83183777567247,17.805199,1.0
14605,2520,260.1795686881365,65.83079800563516,17.140892,1.0
14606,2520,260.44646986514744,65.83424747232796,20.056473,1.0
14618,2520,261.12865742604674,65.83324625937757,19.259104,0.0
14626,2520,260.124083403082,66.03878073413486,21.598211,0.0
14631,2520,260.3389760860738,66.0360648781369,13.895975,1.0
14632,2520,261.01765440142896,66.03384271692686,20.152699,1.0
14648,2520,260.1221939963866,66.03309854407503,21.30737,0.0
14650,2520,260.67417622557025,66.03418414311234,22.499737,0.995
14651,2520,260.4479535779827,66.03379593513009,22.261387,0.0
14655,2520,260.4230304265139,66.00146844006937,22.425394,0.0
14664,2520,260.93773519665393,66.00108723684932,19.380875,1.0
14672,2520,261.1608910560055,66.0004154890941,22.399292,0.0
14675,2520,260.14432187170223,66.00070319457659,21.359377,0.0
14684,2520,260.77030574861004,66.00073279211932,20.221565,1.0
14686,2520,261.0883725828076,66.00011541724871,21.574005,0.0
14689,2520,260.3834571772481,66.00008044255831,17.93259,1.0
14691,2520,260.86710553519714,66.00066058098741,20.92873,1.0
14697,2520,260.57414054799045,66.00109652649864,22.181786,1.0
14698,2520,260.8983287954655,66.00058056191415,22.051113,0.0
14701,2520,260.6695907487417,66.00376593219974,22.39148,0.003
14717,2520,260.05917356440864,65.97741643177076,19.204214,0.0
14727,2520,260.5177679492724,65.97720182936162,22.395323,0.0
14729,2520,260.91861058731723,65.97649117249128,18.006699,1.0
14732,2520,260.9314215059409,65.97648826368837,20.219475,0.0
14752,2520,260.85680095099667,65.97938534590288,20.317904,0.0
14756,2520,260.867027521356,65.97653616490615,20.747171,1.0
14760,2520,260.83123169004875,65.97639064210462,21.564402,0.0
14776,2520,260.70699692599084,65.94755821853761,17.612667,1.0
14777,2520,260.5466711573531,65.94493689021783,21.141342,1.0
14782,2520,261.0913038449954,65.94447160600721,21.293875,1.0
14791,2520,261.1103134665357,65.94428545917408,22.267834,0.999
14792,2520,260.30778352554563,65.94426550311078,20.091541,0.0
14793,2520,260.45394241926283,65.94501987613309,21.993748,1.0
14795,2520,260.70809920379196,65.94488537098114,22.10112,0.0
14819,2520,260.57139282704014,65.94380868281394,19.82206,0.0
14823,2520,260.55655537357796,65.94386372749857,19.44308,1.0
14829,2520,261.07559566972674,65.94313983511,19.013222,1.0
14839,2520,260.3605474445771,65.94374180274018,21.586773,1.0
14840,2520,260.42786769592277,65.94346290125877,19.348871,1.0
14844,2520,260.27912026070476,65.9429351103947,20.402386,0.0
14846,2520,260.94326499477654,65.94303942210568,18.54412,1.0
14859,2520,260.90034869200883,65.94747508906887,22.01723,0.0
14884,2520,260.82377021291853,65.94350040805674,20.786236,0.0
14886,2520,260.98640095950196,65.94231237142462,20.307533,1.0
14887,2520,260.9988917492732,65.94208826667882,20.094547,1.0
14892,2520,261.1378421568625,65.94197740375613,21.793533,0.0
14897,2520,260.68386223421186,65.94283973717607,22.324654,1.0
14898,2520,260.4527659235696,65.9417037989998,18.240656,1.0
14904,2520,260.7692743750439,65.94462524159536,21.589241,0.0
14908,2520,260.2357860630837,65.94220875835964,22.054491,1.0
14913,2520,260.7817454692735,65.94239728215187,21.414257,0.0
14918,2520,260.80885170298114,65.94161101504994,17.290022,1.0
14921,2520,260.6633258839746,65.94164525327845,19.181799,1.0
14925,2520,260.2944222514613,65.94094414903724,19.762947,1.0
14926,2520,260.05507410261094,65.94088578720756,20.071148,1.0
14930,2520,260.29098070474623,65.95946083931241,20.888796,1.0
14935,2520,261.143020819503,65.9409910779263,21.113525,0.0
14936,2520,260.4412498859227,65.94122712087447,21.284134,0.0
14938,2520,260.1582491311772,65.94033348701832,18.929089,1.0
14943,2520,260.5591589192212,65.94140518323005,21.111095,1.0
14944,2520,260.62578463529064,65.94168909283435,22.310505,0.0
14945,2520,260.07126779627595,65.94071327810563,20.98049,1.0
14956,2520,260.2826038065431,65.94049148792784,18.863255,1.0
14969,2520,260.6664915399993,65.94107006811402,22.416132,0.199
14974,2520,260.7766710300448,65.94059595568744,19.451702,1.0
14977,2520,260.9747986810679,65.94404940708348,21.499668,0.0
14984,2520,261.08343605804214,65.93957468834272,21.13567,0.0
14993,2520,260.11397170381065,65.9392361966433,20.089005,1.0
14994,2520,260.8058739928162,65.93961561689599,19.243492,1.0
15000,2520,260.7962794063571,65.94070175729267,21.136314,1.0
15022,2520,260.7206714180495,65.9393858618306,21.34229,1.0
15024,2520,260.41141624399256,65.94695391572776,22.446918,0.0
15039,2520,260.5368354126119,65.94707737066861,21.787878,0.0
15056,2520,260.3779484553123,65.93860204871586,22.111887,1.0
15064,2520,260.54276526525604,65.94205801600596,16.534597,1.0
15065,2520,261.0855156268118,65.93774403048499,22.288773,0.0
15073,2520,261.09699022572295,65.93800306199864,22.214596,0.007
15078,2520,260.3554678570744,65.94847692032694,21.277626,1.0
15084,2520,260.32666209090354,65.93802620389151,16.066895,1.0
15093,2520,260.63063860970556,65.9382944128539,22.145355,0.0
15096,2520,260.48427413470796,65.93764573724636,20.346645,1.0
15106,2520,261.060602587027,65.93778910599211,22.34259,0.0
15110,2520,260.35463874288894,65.93754966709847,21.418756,0.0
15116,2520,260.5002343554047,65.93744430579937,21.36609,1.0
15118,2520,260.87329447823606,65.93780869114991,22.491802,0.0
15138,2520,260.361084237174,65.93668093606244,20.369333,1.0
15151,2520,260.14412099700223,65.93600751914266,22.306122,0.0
15159,2520,260.68640247034915,65.93892770776289,16.507084,1.0
15164,2520,260.7179995366727,65.93725489698409,20.930336,0.0
15165,2520,260.5197694658081,65.93717216325054,17.912956,1.0
15186,2520,260.23960671806736,65.9355831735878,22.471375,0.0
15188,2520,260.6393438205848,65.93606188270141,22.352268,0.0
15214,2520,260.9510263444556,65.93467977799232,17.835642,1.0
15218,2520,260.2012707668594,65.9345315161191,20.695496,1.0
15220,2520,260.38220503781224,65.93460714927417,22.254618,1.0
15225,2520,260.33528944453764,65.93571304556156,18.724503,1.0
15243,2520,261.1834827477493,65.93354113868632,18.482162,1.0
15246,2520,260.9622903922291,65.93724085069312,21.928493,1.0
