TILE_ID,NUMBER,RA,DEC,OBJID_MoonObs,RA_MoonObs,DEC_MoonObs,separation_arcsec,MAG_AUTO_56,sglc_prob_star,Z
2520,16311,260.90847674849164,65.91102469560107,2026,260.90841867,65.91102386,0.08539105989687265,21.673483,0.0,1.3952710512724258
2520,13360,260.31881648462127,65.81104403109515,891,260.31884855,65.81106386,0.08563239715661013,21.052156,0.0,1.1026587111464792
2520,10097,260.6364630365421,65.74402728253607,8733,260.63648168,65.74400475,0.08567511292949809,21.319735,0.0,1.4678062381049104
2520,11959,260.48130817000225,65.783395987301,6852,260.48134852,65.78341386,0.08769312658322502,21.868862,0.0,0.7380586040494609
2520,14913,260.7817454692735,65.94239728215187,8957,260.7817765,65.94237616,0.0886334004032035,21.414257,0.0,0.0282459744402573
2520,13743,260.4663110906257,65.8191864728644,4775,260.46636856,65.81919386,0.08882033426345577,22.419823,0.0,1.1870970497179176
2520,23107,260.7763118536348,65.98065919842884,8115,260.77630874,65.98068386,0.08889881771098423,22.421358,0.0,0.3058994778200397
2520,10899,260.53232060950023,65.76089583806183,8309,260.5323485,65.76087386,0.0892150235932821,22.001818,0.0,0.5527765440815579
2520,16624,260.67282803106093,65.90492273673875,9489,260.67278866,65.90490386,0.08925407979721026,22.499857,0.0,0.7517471690461426
2520,10398,261.19744700732207,65.7497134148242,2209,261.19740269,65.74969655,0.08933087945055247,22.249397,0.0,1.021712567465556
2520,8866,260.67652589084304,65.7209683399557,6104,260.67653846,65.72094386,0.09007042477479835,20.90043,0.0,1.4638274109382634
2520,19183,260.339287585012,65.84319182902296,5780,260.33934859,65.84319386,0.0901723340629297,22.302662,0.052,0.498425735568633
2520,16068,260.87588282579077,65.91713297707719,4054,260.87584867,65.91715386,0.09038444624509552,22.467705,1.0,1.43527414041042
2520,13352,261.04464610101894,65.81076140249921,1980,261.04461855,65.81078386,0.09048702174543831,22.191952,0.0,1.4325753366254748
2520,15429,260.50377036296885,65.92958026402023,5951,260.50383141,65.92958378,0.09052420128850414,19.221611,0.0,0.989578475716644
2520,19462,260.8385293392797,65.83768963508444,9781,260.83846858,65.83769386,0.09081530939442918,22.167053,0.0,0.2149256143168624
2520,17821,261.1078772458314,65.86853359727017,3979,261.10793804,65.86853818,0.0909847334071685,21.659271,0.0,0.7580223432047306
2520,17325,260.9332187298888,65.87668900633588,5695,260.93316863,65.87670386,0.09106606939252697,19.989824,0.0,0.3571641470597116
2520,11810,260.35527616626194,65.77973513938068,4805,260.35531852,65.77975386,0.0919493223780826,21.299616,0.0,1.391424938102113
2520,9441,261.0212611938338,65.72868841510167,2022,261.02126846,65.72871386,0.09223056030769097,18.307703,0.0,0.8725075028406046
2520,14359,260.91946459785504,65.83133694796396,490,260.91947567,65.83136303,0.09530298931634366,21.222769,0.0,0.8736254864603018
2520,15093,260.63063860970556,65.9382944128539,4139,260.6305787,65.93828386,0.09579058401740283,22.145355,0.0,0.6502750397824176
2520,12587,261.053663607491,65.79555470653914,4820,261.05361854,65.79557386,0.09580795321272609,21.871151,0.0,0.5170491991851582
2520,18761,260.87990679527036,65.85037183412408,4768,260.8798486,65.85038386,0.09602526360445121,22.439425,0.0,0.1648490300425893
2520,15421,261.0628372704528,65.92944381147478,7594,261.06282429,65.92947018,0.09682112196093291,22.170544,0.001,1.021918343772118
2520,11968,260.31153515795484,65.78332362394778,4467,260.31157852,65.78334386,0.09699051633362103,21.64086,0.0,0.1921827758896336
2520,12583,260.2740998707731,65.79575207336389,6107,260.27407004,65.79572772,0.09810694532209982,21.390667,0.0,1.3751681974328107
2520,10868,260.4813521152071,65.75874178365511,7114,260.4812885,65.75873386,0.0982603951611268,19.972404,0.0,0.4898071814149566
2520,9592,260.5200249563808,65.7354694102508,2065,260.52004847,65.73544386,0.09833915782635455,22.243948,0.0,0.0814477561513672
2520,9702,261.0996698654189,65.73525936917409,5693,261.09962021,65.73524115,0.09848129071623714,20.287941,0.0,0.6751200907692815
2520,13390,260.98134589406476,65.81080039238168,2589,260.9813948,65.81078164,0.0988017401125298,22.011225,0.0,1.2314358345295402
2520,10990,260.48818747599574,65.76084142602087,8432,260.4881885,65.76081386,0.09924921499525291,19.937317,0.0,0.1076907811294586
2520,17551,261.0907867425139,65.87309309366114,1908,261.09079056,65.87306526,0.10035852458637605,22.094736,1.0,1.464731077245116
2520,10956,260.9081677758059,65.76184223019786,237,260.9081633,65.76181422,0.10105344450675652,22.245451,0.0,0.2542404683250789
2520,13933,260.5285290673075,65.82327911085375,6446,260.52849857,65.82325386,0.10141603228951397,21.709454,0.007,0.6730362455416825
2520,11552,260.32424271026,65.77285977420965,2948,260.32427851,65.77288386,0.10156460337395033,19.535204,0.0,0.4882791912942748
2520,19477,260.5288054468044,65.84075218624473,6461,260.52886859,65.84076386,0.10208591229601056,21.14346,0.0,1.0195890271528485
2520,9991,260.4977917054176,65.74243354888274,1912,260.49780055,65.74246177,0.10243472368318401,22.036943,0.0,0.0925322371079477
2520,16285,260.95767560264613,65.91134518972817,3606,260.95760867,65.91135386,0.10318104707805179,22.175589,0.0,0.0015415565162686
2520,15584,260.88516050568046,65.98397340165987,2444,260.88512223,65.9839976,0.10360437638751477,21.669638,0.0,0.1018643310772139
2520,8108,260.4361203898704,65.7061982964076,9123,260.43615844,65.70617386,0.10447440705854963,21.880379,0.0,0.5408369154707219
2520,12276,260.83321176012794,65.78968129298889,3635,260.83318853,65.78965386,0.10454395648526407,22.143715,0.0,0.5502165572542346
2520,24404,260.94023285284834,65.9538716014385,4158,260.94027871,65.95389386,0.10462267474369887,20.921211,0.0,0.0822267260755061
2520,9692,260.37025899162603,65.73716782361284,9279,260.37032847,65.73717386,0.10505312022214636,22.487808,0.0,0.4272846380777501
2520,17336,260.5241601987206,65.87707316065098,2890,260.52422863,65.87706386,0.10610460793663562,22.368162,0.0,1.1938808921895054
2520,11120,260.372027204238,65.76445939429064,2454,260.3720985,65.76446386,0.10657748016756909,21.523737,0.0,0.6849901723174989
2520,16872,260.4702369632157,65.88421857842974,6191,260.47030864,65.88421386,0.10678863802367826,22.069614,0.239,0.3604621444131405
2520,14099,260.31334622160824,65.82386886503187,8952,260.31341857,65.82386386,0.1081783108623568,20.6016,0.0,1.0346846572751784
2520,12871,261.03962701587034,65.80105413420421,517,261.03963854,65.80108386,0.10835565348932552,22.460733,0.0,0.1247183312057838
2520,9453,260.721503744824,65.73294008330744,4432,260.72143847,65.73295386,0.10856862256729659,22.294676,0.0,0.7020916367842133
2520,8035,260.65567651496985,65.7042238645322,9660,260.65566844,65.70425386,0.10864407390644922,20.777363,0.0,0.9875341257682596
2520,17819,260.85842856654426,65.86951589292447,6135,260.85836862,65.86953386,0.10939581211445358,22.489033,0.0,0.0431500650260625
2520,13813,260.35130316263695,65.81415982134874,1615,260.35134856,65.81418386,0.10941787272846394,19.113745,0.0,1.1745369620770598
2520,13036,260.3452061806592,65.80443125117456,9218,260.34527855,65.80442386,0.1100440607430882,21.412865,0.0,0.0732406794847833
2520,19417,260.89432230026756,65.84167789395454,325,260.89425859,65.84169386,0.11006637932498109,19.436266,0.0,0.2105768347398398
2520,12316,260.56159435238567,65.79048388285287,4312,260.56157853,65.79045386,0.11057747496615376,21.628334,0.0,0.9290959396544224
2520,17327,260.3724782940832,65.87763090751024,216,260.37252863,65.87765386,0.11095992970787026,18.215687,0.0,0.1734076994894841
2520,14884,260.82377021291853,65.94350040805674,2258,260.8236981,65.94349006,0.11219083648737178,20.786236,0.0,0.1291911048126873
2520,10668,260.4828170470816,65.75589602116754,8321,260.4828756,65.75591618,0.11295386768870687,20.822783,0.0,0.7851387157360377
2520,10550,261.09052757531344,65.75202368275271,8005,261.09051603,65.75199255,0.11337029315763146,20.704487,1.0,0.429591522732045
2520,13080,260.75863844120465,65.80079658124362,1916,260.75857896,65.80081664,0.11366160077092284,18.397943,0.001,0.2403257487095506
2520,20480,260.5265915088872,65.88885616168582,9128,260.52666864,65.88885386,0.11373348283711508,22.079926,0.0,1.0681388204071895
2520,9271,260.6616838473859,65.72835280385132,8712,260.66173138,65.72837803,0.1148691875817788,20.881289,0.0,0.7660971474411424
2520,10512,260.9140115653109,65.75277570657836,8277,260.91393849,65.75276386,0.11614967703727172,22.12713,0.0,1.1185493578159258
2520,10590,261.11375779304717,65.7536575382029,7425,261.11380819,65.75363276,0.11622403841864719,21.428787,0.0,0.5846439110463107
2520,20035,260.8691721830582,65.90240433396227,1031,260.86910866,65.90242386,0.11687199060429361,22.355165,0.0,1.2984379617462392
2520,10509,260.6362487945302,65.75297920102216,9138,260.63631849,65.75296386,0.1169065204900287,21.64711,0.0,1.4442333370634997
2520,19558,260.8198688492044,65.89216853252874,3534,260.8198649,65.89220108,0.1173147089876142,19.34296,0.0,1.2576810536367309
2520,16853,260.8883139117368,65.88386105717811,54,260.88830863,65.88389386,0.11834543796060304,21.226755,0.0,0.7591249487233226
2520,9911,260.40875494221996,65.74096832303393,8015,260.40880848,65.74094386,0.11843365203717346,21.97085,0.0,0.5407143007316346
2520,12011,260.9070253975615,65.78370690168016,4816,260.90697852,65.78373386,0.11920730626990185,21.95023,0.0,0.0831088314944245
2520,8015,260.52487839401476,65.70356144914703,1931,260.52489844,65.70359386,0.12039801846692492,21.929451,0.0,1.369665155141088
2520,17713,260.447053720338,65.86993863550725,1962,260.44710921,65.86991359,0.1216498113156124,21.779114,0.0,1.1589454949865383
2520,12732,261.1561921284767,65.7979327138766,4131,261.15611287,65.79792264,0.12246588838845458,22.021584,0.025,0.4505100595913833
2520,16527,260.8352509172789,65.90724029304144,6900,260.83516866,65.90723386,0.12308162371655362,21.800827,0.0,0.6958631248290278
2520,23646,260.84389228552715,65.96537843445154,3487,260.84380873,65.96537386,0.12361423175308794,21.987644,0.0,0.4850710572503461
2520,15685,261.09699074979966,65.92368179775303,6019,261.09694573,65.9236524,0.12478750028757,20.238617,0.0,0.0368848456543051
2520,15639,260.6586835832315,65.92591981109615,3988,260.65859868,65.92592386,0.12552976042216293,21.074348,0.0,0.312418362483675
2520,10109,260.8468680564373,65.74401695669084,3456,260.84687007,65.743982,0.12587931624896428,20.90963,0.0,1.0079060950287353
2520,9855,260.5070020784521,65.74006897488539,1665,260.50708722,65.74006738,0.12606851467229183,21.43207,0.0,0.920531130815304
2520,7317,260.87826152905683,65.68867575266444,389,260.87832842,65.68865386,0.12664970240453857,21.821032,0.0,0.184378676367811
2520,12300,260.82718153318547,65.7900779683887,9624,260.82711853,65.79005386,0.12721480181516087,21.868334,0.0,0.7640623348549777
2520,9337,260.8682158767817,65.73061748261608,9458,260.86815847,65.73064386,0.1274077258624842,22.273647,0.0,0.7171809308246857
2520,13491,260.44583103314346,65.81372421982675,471,260.44591856,65.81372386,0.12910304133002237,22.438356,0.0,0.6037134547297561
2520,14176,260.6640706995842,65.82630449074924,9716,260.66399857,65.82628386,0.12970419603854488,20.46707,0.0,0.3169707418230725
2520,18690,261.01974527683655,65.85174831869055,2659,261.0197686,65.85178386,0.13247924052823598,22.17638,0.003,0.1852837602804939
2520,16673,261.09183596670823,65.88592555393583,7099,261.09178642,65.88595634,0.13264139616596446,21.65107,0.0,0.2287435978735544
2520,18381,260.89146094186395,65.85753108605313,3013,260.89141861,65.85756386,0.133438492893106,22.169914,0.0,1.0047752538272503
2520,8640,261.10908807205243,65.71662842678496,9712,261.10900561,65.71661317,0.1338710321094964,20.603104,0.0,0.6015029438439484
2520,17757,260.56535139619626,65.87097385740427,5652,260.56542862,65.87095386,0.13452972181873035,22.076855,0.0,0.0837810808200963
2520,19400,261.0965295531265,65.83866615780101,1179,261.09652858,65.83870386,0.13573549044531677,22.163494,0.0,0.1051190296778913
2520,7389,260.3903979161437,65.69041196463088,379,260.39031834,65.69039291,0.13643110823182325,21.240835,0.0,0.9622399210314484
2520,19229,260.32735410640163,65.84276648705475,6756,260.32741859,65.84279386,0.1368794605248405,21.079071,0.0,1.059642275414358
2520,12835,260.7339995110348,65.79850894041574,5354,260.73409271,65.79850358,0.13889095686261643,19.922968,0.0,0.2082736987347713
2520,12939,261.0847729481546,65.80221637928,4210,261.08474854,65.80225386,0.13965477534109125,21.679785,0.0,0.7581221681213733
2520,23618,260.28842953633716,65.96675641576626,9163,260.28839926,65.96679342,0.14041639985390114,20.718868,0.0,0.3348908555701878
2520,24610,260.8815301716824,65.94871546056872,4620,260.88143871,65.94870386,0.14054039940290874,19.689072,0.0,0.5982050775713622
2520,11291,260.89050392019817,65.76908442069879,4600,260.89040851,65.76908386,0.14098249393164058,21.965162,0.0,0.597582995207963
2520,12472,260.89223414665327,65.79313172525056,442,260.89217853,65.79316386,0.14185519130486163,22.484552,0.0,0.3565082919828624
2520,14859,260.90034869200883,65.94747508906887,8096,260.90032871,65.94751386,0.14262144665654156,22.01723,0.0,0.7721326717641082
2520,17435,260.82212982666135,65.87557593988306,5007,260.82219863,65.87560386,0.14265895928774303,20.397705,0.0,1.3664631169924946
2520,14535,260.6394126459338,65.83462379341115,103,260.63942858,65.83458386,0.1456655539565345,21.826376,0.0,0.5645191276154743
2520,19415,261.1915452057643,65.89242985932334,6666,261.1915005,65.8923936,0.14615161481825817,21.763195,0.0,0.23260737784725
2520,23926,260.35667947198806,65.962020261901,3143,260.35658401,65.9620074,0.14744740459680086,19.656452,0.0,0.9914050101486588
2520,16599,260.4301827908927,65.90572504920823,3112,260.43026546,65.90570166,0.14782092104130345,21.65472,0.0,0.3419338052096343
2520,9130,261.15472191835744,65.72554767472808,2537,261.15464101,65.7255232,0.14866642283416875,21.692375,0.0,0.7984526931252803
2520,14844,260.27912026070476,65.9429351103947,7144,260.27916194,65.94289669,0.1512343340463651,20.402386,0.0,1.1248053529673276
2520,10390,260.767589807892,65.75055472576196,4763,260.76766849,65.75058386,0.15663500969088356,22.351559,0.0,0.355574333448485
2520,15497,260.95335096449963,65.92830092237062,5079,260.95324869,65.92831386,0.15723301693066136,21.640747,0.0,0.975738639811698
2520,17591,260.61127560730074,65.87209970281228,4289,260.61120862,65.87213386,0.15760133472994967,22.29389,0.0,0.1810187087360694
2520,11508,261.15847808098016,65.77304323782391,1616,261.15842027,65.77308023,0.15820328128018407,21.834637,0.0,1.394071242026914
2520,18065,260.7680714458153,65.8950914036731,9429,260.76812865,65.89505386,0.1591893467863896,20.752508,0.0,0.5032803324157852
2520,8027,260.9773555999315,65.70405601328805,7666,260.97738844,65.70401386,0.15935745704072654,21.944458,0.0,0.8058120535725648
2520,11161,261.1422775062829,65.76645306538174,9451,261.14236366,65.76642623,0.15981073388908293,21.512005,0.0,0.7502129926618357
2520,13445,260.99728185599037,65.80999023509116,2598,260.99730855,65.81003386,0.1619110815025521,20.590714,0.0,0.9388158076196048
2520,10030,260.6812603304908,65.74313862804753,1548,260.68132848,65.74317386,0.16200648935290435,22.125658,0.0,1.01865737550789
2520,16725,260.3965657762391,65.88612030689242,9431,260.39666864,65.88610386,0.16246392767946194,22.31464,0.0,0.3200956890454406
2520,16973,260.96873362866745,65.89817876812634,7209,260.96871865,65.89822386,0.16381743688828843,20.407707,0.0,1.1323183542240745
2520,12569,260.85179687341446,65.79553474849403,1946,260.85189854,65.79555386,0.1650785884283477,21.10505,0.0,0.0597170892916831
2520,18832,260.31670102342684,65.89396893209292,7850,260.31679469,65.89394275,0.16688702713259343,21.260357,0.0,0.9535797790073276
2520,18454,261.0416090431852,65.85497814068641,2582,261.0416286,65.85502386,0.16709004406112526,21.600807,0.0,0.6094924528452189
2520,10611,260.2918674743585,65.75447755946553,7781,260.29175883,65.75449038,0.16711224571605066,21.6529,0.0,0.1478694383690223
2520,9840,260.85527923020146,65.7360831282618,4856,260.85521847,65.73604386,0.16752340296802934,19.727158,0.0,0.5930708450160117
2520,18206,260.20698034593863,65.8613023234117,8205,260.20686559,65.86129992,0.16916612656071423,21.5192,0.0,1.137366239225729
2520,15106,261.060602587027,65.93778910599211,4665,261.06053642,65.93775041,0.16981939111292116,22.34259,0.0,0.0227292885143465
2520,18976,260.59503544005366,65.84691322700013,6864,260.59514859,65.84690386,0.1700507307742383,22.191116,0.0,1.2407163608252525
2520,7058,260.5488431996572,65.68179954126055,6683,260.54888841,65.68184386,0.17305377496277224,22.454725,0.0,0.4765671654141509
2520,7878,261.1081603578298,65.69975539089965,1486,261.10807192,65.69972264,0.17625779387056012,21.70597,0.0,1.0148330433311714
2520,10364,260.96121645504434,65.74704355079672,6416,260.96114848,65.74708386,0.17652702881346446,21.241592,0.0,0.4263720465883344
2520,7076,260.50263030760874,65.68265269340151,8572,260.50274841,65.68264386,0.17794487375307222,22.10089,0.0,1.2468495692464472
2520,14337,260.8152646331182,65.83116847251438,2820,260.81514858,65.83115386,0.17896115051434847,21.896736,0.0,0.4956377891605605
2520,17322,261.1517783984111,65.87676246500688,6283,261.15165489,65.87676065,0.18183812140311373,21.773212,0.0,0.3126841281550829
2520,12657,261.1760398824718,65.79567674060856,7602,261.17596687,65.79571762,0.18240310962632023,21.268719,0.0,0.2130425712819549
2520,23736,261.12202724038974,65.96702084125168,1747,261.12200658,65.96697083,0.18257091114259635,22.128002,0.0,0.4337297468003079
2520,8501,260.55275519037053,65.71322804508831,2838,260.55274845,65.71327986,0.18680049053133554,20.237183,0.0,0.6794068847576271
2520,24093,260.7116857002393,65.9592445917809,6664,260.71172872,65.95929386,0.1882530052541439,22.20427,0.0,0.8454677221691167
2520,10011,260.56211735312235,65.74286031862188,6973,260.56218848,65.74290386,0.1887763411997137,22.108448,0.148,1.214127951461175
2520,15948,260.6067352246963,65.91918293997982,4715,260.6066919,65.91913334,0.18956160292531782,21.486647,0.0,1.2164008925517087
2520,24161,260.4089801183582,65.95928654156965,9648,260.40888752,65.95932328,0.1895649904522025,22.273308,0.0,1.1930847585369675
2520,16983,260.7737631288598,65.88244806311452,6995,260.77364863,65.88242386,0.18963033234460344,22.193544,0.0,0.8311668492077959
2520,9504,260.62968445793996,65.73382565667077,1064,260.62978847,65.73379386,0.19179225528986993,22.130135,0.0,0.8531956281598262
2520,23183,260.22178035533346,65.97541089422022,2186,260.22173335,65.97546128,0.19403162484991993,21.66536,1.0,1.0511834750470883
2520,24008,260.2508282445012,65.96018702369156,9139,260.25091115,65.96023001,0.19680045315292152,21.410662,0.0,0.91498426967989
2520,18308,261.0236410042776,65.90488645612125,7357,261.02370866,65.90493386,0.19750930897749006,21.158453,0.0,1.3819070474186408
2520,20482,260.58311128624837,65.89102270839294,8263,260.58297864,65.89101386,0.197640840981436,20.05963,0.0,0.9264256354135244
2520,15473,261.0438305025632,65.93115566853689,9073,261.04383437,65.93110001,0.2004511720034187,22.321264,0.998,0.0494808731039164
2520,15868,260.48923438198887,65.91952792838558,4575,260.48909867,65.91951386,0.20567637833459124,20.858278,0.0,1.3679747375253413
2520,7682,260.99694158484084,65.69701322949325,8814,260.99691776,65.69695688,0.20590651182386072,21.98899,0.0,0.9448851978610804
2520,14887,260.9988917492732,65.94208826667882,8327,260.99887492,65.94203061,0.20902831383004367,20.094547,1.0,0.5904609899001702
2520,11944,261.11616148312623,65.77776943682336,8303,261.11614643,65.77782719,0.2090968413103972,19.563347,0.0,0.3792244939227595
2520,17448,260.9469643762431,65.87407387100717,9766,260.94705112,65.8741208,0.2117415848513033,19.537912,0.0,0.5101861900509886
2520,17692,260.8140669899108,65.87009189854352,510,260.81412529,65.87014636,0.21401337647849136,21.181385,0.0,0.4507966910659504
2520,14003,260.77047269643043,65.82471505188937,7963,260.77044857,65.82477386,0.21467647481576746,22.381088,0.0,0.6643207055585268
2520,24083,260.4934638089771,65.9596953782084,8108,260.49331872,65.95970386,0.2149620798031321,22.417713,0.0,0.0602310683252164
2520,15695,260.6928608545686,65.86191507207852,1117,260.69299444,65.86193942,0.21531014751515037,19.778801,0.0,1.196661878136876
2520,10493,260.52709055286397,65.7526621679063,7247,260.52697849,65.75262386,0.21556410937079393,22.390072,0.0,0.8350242743961585
2520,15592,260.72518542123794,65.92685140195532,2436,260.72503868,65.92684386,0.21718591722853742,22.306595,0.0,1.2391997605834213
2520,12784,260.82893255413916,65.79864789153905,612,260.82879854,65.79867386,0.21875983192444193,20.773674,0.0,0.8850297075854183
2520,19452,261.16675214777075,65.89200759562517,9355,261.16660201,65.89201479,0.22228379237877918,21.295746,0.0,1.2421283164081796
2520,13319,260.8573156635556,65.81048818493177,6886,260.85717855,65.81051386,0.22237826416064263,22.108067,0.0,0.1638982299603573
2520,11064,261.1313949064304,65.76252649686734,8678,261.13127501,65.76248539,0.23085993059101614,20.641615,0.0,0.5554973189873967
2520,9444,261.0316679784524,65.73094241697578,8025,261.03151847,65.73092386,0.23109150110564938,20.869823,0.0,0.1829907576011051
2520,16888,260.25802832831585,65.90500633297994,7595,260.25786909,65.90500993,0.23439091079350075,22.061687,0.997,0.7114680651037336
2520,13268,260.4878677419384,65.80948031343773,9774,260.48790855,65.80954386,0.23655562334234018,22.021904,0.0,0.7492763286385714
2520,7382,260.7597351220742,65.6903447936463,9994,260.75987425,65.69038247,0.24680020300686933,21.017963,1.0,0.2144995273173943
2520,12633,260.90122651028605,65.79667437488337,8155,260.90122979,65.7967433,0.24817763072173557,21.709127,0.0,0.0744365711306064
2520,12196,260.40538797641267,65.78822130939668,5459,260.40538853,65.78829386,0.26118345074598137,22.252235,0.0,1.399717777919229
2520,17353,261.1950460592624,65.89616148472825,6355,261.19514405,65.89610052,0.26253331403741637,22.199234,0.0,0.385406925853501
2520,18348,261.0733016325517,65.85589850307417,2285,261.07342485,65.85595247,0.26582980014382784,18.055553,0.0,1.3375582578645755
2520,10746,260.9285399794848,65.7571911367567,612,260.9284385,65.75725386,0.27108781567710755,21.602345,0.0,0.5552282474562634
2520,10519,260.96354403453256,65.75283669536701,4702,260.96337849,65.75280386,0.27179638907000014,22.347427,0.0,0.3439327098808994
2520,24538,260.3969810103488,65.95048460000109,3834,260.39688917,65.95055226,0.2783588501969321,21.895044,0.0,1.012258394452559
2520,17844,260.501499996737,65.86935699172761,4992,260.50142862,65.86928386,0.28345816760386006,22.286743,0.0,1.132274713555417
2520,23114,261.1347954482226,65.97982937679132,1509,261.13462264,65.97979342,0.2844008352091499,21.202084,0.0,0.48862200143479
2520,12090,260.97894130462544,65.78291753729516,5232,260.97913019,65.78293636,0.28704020842832284,19.791979,0.0,1.022808996497684
2520,8406,260.25303057711295,65.71222135688431,942,260.25318688,65.71227219,0.29505212685008786,20.808193,0.0,0.2806728378318534
2520,24071,260.8065296579967,65.96849245626875,8564,260.80663873,65.96856386,0.3027315056640069,21.206615,0.0,1.0391276961811236
2520,19002,260.5550918740167,65.84620711746153,9262,260.55489859,65.84617386,0.30887065759358223,19.752296,0.0,0.5816080192388654
2520,7707,260.8858368109575,65.69776586835629,3263,260.88563842,65.69779608,0.31340879851342346,22.396948,0.0,1.3201926845124672
2520,10995,260.72001652113124,65.76319884660676,6615,260.71994683,65.76311358,0.32377715710456634,21.820484,0.974,1.1930774638382975
2520,13433,260.92131117290097,65.8112234571819,9150,260.92147397,65.81128414,0.32463890182363375,20.026575,0.0,0.295839907499898
2520,9755,260.33623574498,65.73821953510456,8409,260.33643179,65.73817079,0.33896229055936133,21.851753,0.0,0.7804091885296994
2520,11678,261.1326636303439,65.77463270474385,4939,261.13276369,65.77472232,0.3548617489271178,21.02246,0.0,1.4850262002607029
2520,14228,260.66848876811974,65.82415601293893,8456,260.66829857,65.82409386,0.35874484705815024,18.117146,0.0,0.3300914426029516
2520,12641,260.6950856689414,65.796388596276,8634,260.69484854,65.79641386,0.36160981606663956,20.990011,0.0,0.0286281473898925
2520,15917,261.0315355408683,65.91890868504541,3749,261.0315436,65.91880689,0.36665332183912047,22.323822,0.0,0.8909172663871219
2520,18680,260.6860355838271,65.85199377679953,6445,260.6859086,65.85190386,0.3738402592109012,20.699259,0.0,0.0038708766656552
2520,8885,261.143543742294,65.72096784855331,5592,261.14344894,65.72087045,0.37767402737729844,21.915493,0.0,1.3590865457608077
2520,11243,260.3187487094754,65.76848754598568,5698,260.31849244,65.76848646,0.37866569127990696,21.450813,0.0,0.9035702939156326
2520,23402,260.2368704587572,65.94469313696798,18,260.23702072,65.94478275,0.3907608982033472,21.002926,0.0,1.121882351123075
2520,23425,260.2436821435138,65.97019521727272,1906,260.24394771,65.9701601,0.4093231613781719,21.297218,0.0,0.4661510651539626
2520,15821,260.4818391969106,65.92125971616228,1074,260.48211868,65.92122386,0.4303135702498539,17.88063,0.0,0.6840119068979268
2520,23396,260.99139948659837,65.98403955928742,3380,260.99114929,65.98397274,0.4384578794519513,21.721844,0.0,0.4085337284319376
2520,11431,261.1875657757949,65.77140828562334,9715,261.18786881,65.77141425,0.44820557483202067,22.022871,0.0,0.4529622616403312
2520,19604,260.89426081401024,65.83641225612031,9665,260.89438025,65.83652692,0.44874629000645483,21.613007,0.0,0.1730478931981412
2520,18221,260.28866050403553,65.86081397419169,2984,260.28891294,65.86088935,0.4601656135697895,22.095531,0.0,0.1537854564611775
2520,7765,260.6399665797665,65.69879391728175,2015,260.64027385,65.69881303,0.4603975598240247,21.483122,0.0,1.1247714139456737
2520,15438,261.1484492041354,65.93215931876553,167,261.14858294,65.93231317,0.5876362923984609,21.976025,0.0,0.8111428360186654
2520,12738,260.64855684381007,65.79737524492667,2945,260.64804396,65.79740442,0.7642030804464363,20.335098,0.0,1.4891139703340484
2520,16476,260.79346898868914,65.90833859290663,431,260.79342866,65.90812386,0.775306813196153,21.459248,0.0,0.8146566731214229
2520,13649,260.89798608384564,65.8157576698562,9288,260.89763856,65.81559386,0.7813182418761034,21.788956,0.0,1.2684424521399102
